id,conversation_id,created_at,date,time,user_id,username,name,replies_count,retweets_count,likes_count,link,tweet_preprocessed,,,,,,,,,,,,,,,,
1571755786623120000,1571755786623120000,2022-09-19 06:59:15 UTC,9/19/2022,6:59:15,1346374027690920000,pakrwcom,pakrw.com,0,0,0,https://twitter.com/PakrwCom/status/1571755786623123456,orang tua tidak tahu makanya memberi informasi tidak di rumah tegasnya jatimnow hacker bjorka madiun peretasan,,,,,,,,,,,,,,,,
1571738415020010000,1571738415020010000,2022-09-19 05:50:14 UTC,9/19/2022,5:50:14,1541657751751120000,insideindo_id,Inside Indonesia,0,0,0,https://twitter.com/insideindo_id/status/1571738415020019712,bjorka angkat suara terkait penangkapan pemuda asal madiun baca berita selengkapnya di bjorka bjork hacker hackerbjorka hackerspace hackers kominfo kemenkominfo menkopolhukam mahfudmd jonnygplate fyp,,,,,,,,,,,,,,,,
1571737497818000000,1571737497818000000,2022-09-19 05:46:35 UTC,9/19/2022,5:46:35,1520785356542870000,pahrulpyxzy,Pahrul Pyxzy,0,0,1,https://twitter.com/pahrulpyxzy/status/1571737497818005504,jadi hengker meme bjorka hacker hengker kominfo pahrulpyxzy,,,,,,,,,,,,,,,,
1571733615536630000,1571733615536630000,2022-09-19 05:31:09 UTC,9/19/2022,5:31:09,1464089748478250000,trusted201,Trusted20,0,0,0,https://twitter.com/Trusted201/status/1571733615536635904,aksi bjorka dilawan dark tracer hacker voltcyber teka teki rumit ending yang sulit baca bjorka hacker hackerindonesia fyp viral,,,,,,,,,,,,,,,,
1571731647716020000,1571731647716020000,2022-09-19 05:23:20 UTC,9/19/2022,5:23:20,984612852,murianewscom,Murianews.com,0,0,0,https://twitter.com/murianewscom/status/1571731647716028416,pemuda madiun bantu bjorka diduga melanggar uu ite selengkapnya klik tautan berikut jakarta pemudamadiun agunghidayatullah hacker bjorka,,,,,,,,,,,,,,,,
1571711473214420000,1571711473214420000,2022-09-19 04:03:10 UTC,9/19/2022,4:03:10,89877164,fajaronline,fajar online,0,0,0,https://twitter.com/fajaronline/status/1571711473214427141,hacker bjorka ditangkap bisa sekadar mengimbau hacker tidak menyerang hacker hackerbjorka psi sigitwidodo,,,,,,,,,,,,,,,,
1571686026548210000,1571686026548210000,2022-09-19 02:22:03 UTC,9/19/2022,2:22:03,1458288620310180000,muhamma17714494,kabaris,0,0,0,https://twitter.com/Muhamma17714494/status/1571686026548215810,hacker news hacker desorden klaim bobol data anak usaha pertamina singgung bjorka,,,,,,,,,,,,,,,,
1571772702423410000,1571772702423410000,2022-09-19 08:06:29 UTC,9/19/2022,8:06:29,1315563908170600000,portal_pwt,Portal_Purwokerto,0,0,0,https://twitter.com/Portal_PWT/status/1571772702423416832,profil biodata mah pemuda madiun jadi tersangka membantu hacker bjorka hal mah bjorka hacker madiun,,,,,,,,,,,,,,,,
1571913369707480000,1571913369707480000,2022-09-19 17:25:26 UTC,9/19/2022,17:25:26,984805933808205000,ukurang,sukacheckoutshopee,0,1,3,https://twitter.com/ukurang/status/1571913369707487232,cincin wanita model kacamata ke rehan natalie menit lucas dita v vogue interview pinjaman online park jihoon malam ferdysambo jungkookie taehyung sambo jennie kominfo bjorka senin malming bts txt svt leejongsuk hacker gempa ootd,,,,,,,,,,,,,,,,
1571916658331220000,1571916658331220000,2022-09-19 17:38:30 UTC,9/19/2022,17:38:30,1146620478183710000,comfajaryusuf,Coretan Ucup,0,1,4,https://twitter.com/ComFajaryusuf/status/1571916658331226113,bjorka bjorkanism hacker hackerindonesia opencommissions art wallpaper lockscreen coretanucup ucuparts open commission,,,,,,,,,,,,,,,,
1571917019569860000,1571917019569860000,2022-09-19 17:39:56 UTC,9/19/2022,17:39:56,984805933808205000,ukurang,sukacheckoutshopee,0,0,0,https://twitter.com/ukurang/status/1571917019569868801,jepit rambut model daging ke rehan natalie menit lucas dita v vogue interview pinjaman online park jihoon malam ferdysambo jungkookie taehyung jennie kominfo bjorka senin malming bts txt svt leejongsuk hacker gempa ootd bigmouthep,,,,,,,,,,,,,,,,
1572010120326040000,1572010120326040000,2022-09-19 23:49:53 UTC,9/19/2022,23:49:53,258726783,sarrahgita,gitasarrah,0,0,0,https://twitter.com/sarrahgita/status/1572010120326041601,salah satu penyebab doxing minimnya kesadaran melindungi data pribadi internet doxing,,,,,,,,,,,,,,,,
1572009666250670000,1572009666250670000,2022-09-19 23:48:05 UTC,9/19/2022,23:48:05,258726783,sarrahgita,gitasarrah,0,0,0,https://twitter.com/sarrahgita/status/1572009666250674176,doxing berasal kata dox singkatan dokumen sebuah tindakan berbasis internet meneliti menyebarluaskan informasi pribadi publik termasuk data pribadi seseorang individu organisasi doxing,,,,,,,,,,,,,,,,
1571891519212380000,1571891519212380000,2022-09-19 15:58:37 UTC,9/19/2022,15:58:37,1411577674632290000,rosidsinamor,Rosid Sinamor,0,0,0,https://twitter.com/RosidSinamor/status/1571891519212388358,kemungkinan ada beckup masih makin banyaknya agenagen judi slot online menawarkan entah mana agen slot mendapatkan nomornomor telpon merupakan data pribadi siapakah harus bertanggungjawab terkait penyebaran data pribadi,,,,,,,,,,,,,,,,
1571819610596570000,1571819610596570000,2022-09-19 11:12:52 UTC,9/19/2022,11:12:52,110054597,abangadekan,A/M,0,0,0,https://twitter.com/abangadekan/status/1571819610596573186,sudah benar gausah doxing nyebarin data pribadi keep saja bahkan kalau perlu diskip kalau yang kasih tahu,,,,,,,,,,,,,,,,
1571733374661790000,1571733374661790000,2022-09-19 05:30:12 UTC,9/19/2022,5:30:12,1117529034,mediakonsumenid,Media Konsumen,0,0,0,https://twitter.com/MediaKonsumenID/status/1571733374661795840,penyalahgunaan penyebaran data pribadi pinjaman online ilegal cc ojkindonesia,,,,,,,,,,,,,,,,
1571719919435390000,1571640218297700000,2022-09-19 04:36:44 UTC,9/19/2022,4:36:44,1245804938006900000,kunaonsihbeb,aduh,0,0,3,https://twitter.com/kunaonsihbeb/status/1571719919435390977,imcassiee tanyakanrl ravine ga salah sih kata saya cuma compile status yang dibikin natalie sm afi sosmed sendiri ga doxing sebar data pribadi apapun,,,,,,,,,,,,,,,,
1571707872509300000,1571640218297700000,2022-09-19 03:48:52 UTC,9/19/2022,3:48:52,735152425,grinrevolusen,Grin Revolusen,2,0,7,https://twitter.com/grinrevolusen/status/1571707872509300737,imcassiee yodahlahyeah tanyakanrl temenmu seravinau iya kalau iya sebenarnya yang lakukan bukan doxing ada data pribadi yang disebar no hpalamt dia membandingkan konten akun publik saja tapi kalau main bayar lawyer gini mah sulit kcuali temenmu pny duid bayar lawyer juga,,,,,,,,,,,,,,,,
1571706550401760000,1571667902759310000,2022-09-19 03:43:37 UTC,9/19/2022,3:43:37,735152425,grinrevolusen,Grin Revolusen,0,0,1,https://twitter.com/grinrevolusen/status/1571706550401769472,tanyakanrl dilakukan seravinau bukan doxing gak data pribadi yang disebar no hp alamat murni hanya membandingkan isi konten dr akun publik lalu audiens yang menilai sebenarnya bukan doxing kalau seravino cari pengacara hebat deh lolos kalau pny duit,,,,,,,,,,,,,,,,
1571652831148650000,1571652816342760000,2022-09-19 00:10:09 UTC,9/19/2022,0:10:09,1370309531985580000,bemfisipunej,BEM FISIP UNEJ,1,0,0,https://twitter.com/bemfisipunej/status/1571652831148658688,era globalisasi ini pemanfaatan teknologi internet kian meningkat memunculkan tantangan baru hal perlindungan atas data pribadi terutama peningkatan praktik pengumpulan pemanfaatan penyebaran data pribadi dimiliki seseorang,,,,,,,,,,,,,,,,
1571680435192590000,1571680435192590000,2022-09-19 01:59:50 UTC,9/19/2022,1:59:50,1346374027690920000,pakrwcom,pakrw.com,0,0,0,https://twitter.com/PakrwCom/status/1571680435192594433,penangkapan pemuda madiun terkait hacker bjorka sangat menarik perhatian pembaca berikut faktanya jatimnow fakta hacker bjorka peretasan surabaya madiun timcybermabespolri,,,,,,,,,,,,,,,,
1571676295574200000,1571676295574200000,2022-09-19 01:43:23 UTC,9/19/2022,1:43:23,1359506791957070000,polsight,POLSIGHT,0,0,2,https://twitter.com/polsight/status/1571676295574200320,mah merasakan sejumlah kejanggalan ia ditetapkan tersangka terkait kasus hacker bjorkamah mengaku mendapat ancaman hingga dipaksa menjual handphonenya bjorka muhammadagunghidayatullah pemerintah mabespolri hacker beritaterkini beritaterbaru,,,,,,,,,,,,,,,,
1571924780978410000,1571924780978410000,2022-09-19 18:10:47 UTC,9/19/2022,18:10:47,984805933808205000,ukurang,sukacheckoutshopee,0,0,1,https://twitter.com/ukurang/status/1571924780978413568,one set sweater rajut ke rehan natalie menit lucas dita v vogue interview park jihoon malam ferdysambo jungkookie taehyung jennie kominfo bjorka senin malming bts txt leejongsuk hacker gempa ootd bigmouthep pinjaman online,,,,,,,,,,,,,,,,
1571655269821860000,1571655269821860000,2022-09-19 00:19:50 UTC,9/19/2022,0:19:50,1327640972344260000,dorabalana,Dorabalana,0,0,0,https://twitter.com/dorabalana/status/1571655269821861888,ancurrancurrrrbuakakakakakk hacker bjorka heker ceker,,,,,,,,,,,,,,,,
1571676209276410000,1571676209276410000,2022-09-19 01:43:03 UTC,9/19/2022,1:43:03,1124517245722340000,wahananewsdotco,Wahana News Official,0,3,0,https://twitter.com/wahananewsdotco/status/1571676209276416001,bjorka buka suara usai pemuda madiun tersangka begini katanya bjorka hack hacker hackerbjorka,,,,,,,,,,,,,,,,
1571988518741900000,1571988518741900000,2022-09-19 22:24:03 UTC,9/19/2022,22:24:03,1500671688123430000,podcastradio6,PODCAST RADIO,0,0,0,https://twitter.com/PODCASTRADIO6/status/1571988518741901312,hari penjahat kelamin siang wib klik link lalu subscribe aktifkan loncengnya anda mendapatkan notifikasi sudah tayang podcast podcastradio bjorka hacker pencuriandata tranding viral,,,,,,,,,,,,,,,,
1571929749315780000,1571929748388830000,2022-09-19 18:30:31 UTC,9/19/2022,18:30:31,1304864618993520000,boxpiperapp,BOX PIPER,1,0,0,https://twitter.com/boxpiperapp/status/1571929749315780609,the infamous hacker bjorkas top leaks that shocked the public cybersecurity hacker bjorka leaks leakspersonaldata indonesia hackernoontopstory hacks,,,,,,,,,,,,,,,,
1571920806422410000,1571920806422410000,2022-09-19 17:54:59 UTC,9/19/2022,17:54:59,984805933808205000,ukurang,sukacheckoutshopee,0,1,2,https://twitter.com/ukurang/status/1571920806422417410,bedcover set korea aesthetic ke rehan natalie menit lucas dita v vogue interview park jihoon malam ferdysambo jungkookie taehyung jennie kominfo bjorka senin malming bts txt leejongsuk hacker gempa ootd bigmouthep twice,,,,,,,,,,,,,,,,
1571919523007330000,1571919523007330000,2022-09-19 17:49:53 UTC,9/19/2022,17:49:53,984805933808205000,ukurang,sukacheckoutshopee,0,0,1,https://twitter.com/ukurang/status/1571919523007336449,set kompor mini spertus mainan ke rehan natalie menit lucas dita v vogue interview park jihoon malam ferdysambo jungkookie taehyung jennie kominfo bjorka senin malming bts txt leejongsuk hacker gempa ootd bigmouthep,,,,,,,,,,,,,,,,
1571917797944590000,1571917797944590000,2022-09-19 17:43:02 UTC,9/19/2022,17:43:02,984805933808205000,ukurang,sukacheckoutshopee,0,0,0,https://twitter.com/ukurang/status/1571917797944598528,keranjang pakaian lipat ke rehan natalie menit lucas dita v vogue interview pinjaman online park jihoon malam ferdysambo jungkookie taehyung jennie kominfo bjorka senin malming bts txt svt leejongsuk hacker gempa ootd bigmouthep,,,,,,,,,,,,,,,,
1572130040770610000,1572130040770610000,2022-09-20 07:46:25 UTC,9/20/2022,7:46:25,755673247660650000,kominfodiy,Kominfo DIY,1,0,0,https://twitter.com/kominfodiy/status/1572130040770613249,selasa dinas kominfo diy menyelenggarakan podcast aruharuh diseminasi konten positif awas doxing lindungi diri lindungi data pribadi senin bertempat coworking space kominfo diy selengkapnya,,,,,,,,,,,,,,,,
1572093757386000000,1572093757386000000,2022-09-20 05:22:14 UTC,9/20/2022,5:22:14,731876024,burnthebeast,ILHAM GOD,1,0,1,https://twitter.com/burnthebeast/status/1572093757386002439,kamu membagikan data pribadilewat akun pribadi publik internet terus orang yang nemuin saya tidak termasuk doxing sih,,,,,,,,,,,,,,,,
1572080532527380000,1572080532527380000,2022-09-20 04:29:41 UTC,9/20/2022,4:29:41,118646322,bisniscom,Bisnis.com,0,1,3,https://twitter.com/Bisniscom/status/1572080532527382530,disahkan hari ruu perlindungan data pribadi mampu tangkal doxing,,,,,,,,,,,,,,,,
1572043112117300000,1572043112117300000,2022-09-20 02:00:59 UTC,9/20/2022,2:00:59,928051513208946000,demonicarte,jan,0,0,0,https://twitter.com/demonicarte/status/1572043112117309440,parah muntun penyebaran data pribadi,,,,,,,,,,,,,,,,
1572292235873620000,1572292235873620000,2022-09-20 18:30:55 UTC,9/20/2022,18:30:55,1525849208611210000,adiwahyudi2022,Adi Wahyudi,0,0,0,https://twitter.com/adiwahyudi2022/status/1572292235873624065,jt lebih database hasil penjualan gelap website menggunakan bahasa program phpampmysql lokasi nya yang terletak san fransisco amerika serikat bjorka hacker hackernewbi cyber,,,,,,,,,,,,,,,,
1572181083231520000,1572018426033630000,2022-09-20 11:09:14 UTC,9/20/2022,11:09:14,2250451076,faatoolazy,Fafifu,1,0,0,https://twitter.com/FaaTooLazy/status/1572181083231522818,soundofyogi doxing memaparkan data pribadi permission data yang yang sebelumnya dipublikasikan sipemilik tindakan bukan doxing lebih tepatnya potensial menfitnahwalau cocoklogi nama bukan doxing dia mempublikasikan,,,,,,,,,,,,,,,,
1572347762896940000,1572347762896940000,2022-09-20 22:11:34 UTC,9/20/2022,22:11:34,1500671688123430000,podcastradio6,PODCAST RADIO,0,0,0,https://twitter.com/PODCASTRADIO6/status/1572347762896941057,hari penjahat kelamin siang wib klik link lalu subscribe aktifkan loncengnya anda mendapatkan notifikasi sudah tayang podcast podcastradio bjorka hacker pencuriandata tranding viral,,,,,,,,,,,,,,,,
1572264588439350000,1572251904843090000,2022-09-20 16:41:03 UTC,9/20/2022,16:41:03,1412781952193590000,everythingisfuk,Corleone,1,0,0,https://twitter.com/Everythingisfuk/status/1572264588439351296,soundofyogi kamu ga ngebela nat kan pas bjorka doxing data pribadi mentri ga kamu cegah tangkal bahkan hahahihi padahal bjorka sudah benar kriminal bahas doxing nya pas kasus nat ravine padahal ravine mencoba mengidentifikasi nat dia jelas meresahkan,,,,,,,,,,,,,,,,
1572361169708650000,1572361169708650000,2022-09-20 23:04:50 UTC,9/20/2022,23:04:50,332313519,dialektikakng,Dialektika.id,0,1,1,https://twitter.com/DialektikaKng/status/1572361169708658689,bjorka tertangkap perlindungan data pribadi pemerintah proteksi warga negara uu pdp perlindungandatapribadi uupdp dpr indonesia data dataanalytics dataprivacy bjorka hacker infotainmentawards infobdg informasi infoloker news,,,,,,,,,,,,,,,,
1572238899950530000,1572238899950530000,2022-09-20 14:58:59 UTC,9/20/2022,14:58:59,54556077,ntanglintang_,Lintang Gumilang,0,0,0,https://twitter.com/ntanglintang_/status/1572238899950530560,banyak celah penyebaran data pribadi bisa dicuri disalahgunakan kejahatan yuk jadi nasabah bijak lindungi diri kejahatan siber selengkapnya nasabahbijak nasabahbijak nasabahbijakbloggingcompetition memberimaknaindonesia,,,,,,,,,,,,,,,,
1572292074631830000,1572292070596800000,2022-09-20 18:30:17 UTC,9/20/2022,18:30:17,1304864618993520000,boxpiperapp,BOX PIPER,1,0,0,https://twitter.com/boxpiperapp/status/1572292074631831553,the infamous hacker bjorkas top leaks that shocked the public cybersecurity hacker bjorka leaks leakspersonaldata indonesia hackernoontopstory hacks,,,,,,,,,,,,,,,,
1572062136670780000,1572062136670780000,2022-09-20 03:16:35 UTC,9/20/2022,3:16:35,21287066,beritajatimcom,beritajatim,0,0,0,https://twitter.com/beritajatimcom/status/1572062136670781441,ruu perlindungan data pribadi disahkan dpr ri hari jakarta ketua dpr ri puan maharani memastikan rancangan undangundang perlindungan data pribadi ruu pdp politikpemerintahan bjorka dpr hacker puanmaharani,,,,,,,,,,,,,,,,
1572101045777720000,1572101045777720000,2022-09-20 05:51:12 UTC,9/20/2022,5:51:12,1488406809572290000,nunungwulanda16,Nunung Wulandari,1,1,2,https://twitter.com/NunungWulanda16/status/1572101045777727488,belajarlah ahlinya bjorka hacker hack bjorkahacker indonesian,,,,,,,,,,,,,,,,
1572102130957440000,1572102130957440000,2022-09-20 05:55:30 UTC,9/20/2022,5:55:30,1279598499399520000,lorongfaradisa,Lorong Faradisa,0,4,6,https://twitter.com/lorongfaradisa/status/1572102130957447168,kalau berdoa yakin kalau berdoa yakin bersungguhsungguh sungguh jangan katakan engkau kehendak berilah tidakada menjadikan berat kabulkan doa hamba bjorka hacker gspki pki sambo putricandrawathi,,,,,,,,,,,,,,,,
1572114116453760000,1572114116453760000,2022-09-20 06:43:08 UTC,9/20/2022,6:43:08,1333404132,anonopsrrr,☆ ąrmăņýmőūš ☆,0,0,4,https://twitter.com/AnonOpsRRR/status/1572114116453765120,if you take down my web you think i will give up hacker bjorkanism bjorka anonymousmask anonymus wikileaks,,,,,,,,,,,,,,,,
1572119348747310000,1572119348747310000,2022-09-20 07:03:55 UTC,9/20/2022,7:03:55,1488773429113150000,vdvc_talk,VDVC Talk,0,1,6,https://twitter.com/vdvc_talk/status/1572119348747313153,ketua dpr ri puan maharani memastikan rancangan undangundang perlindungan data pribadi ruu pdp resmi disahkan rapat paripurna dpr ri hari hal akan effektif simak video iya vdvctalk hacker bjorka datapribadi puanmaharani dpr,,,,,,,,,,,,,,,,
1572133667186830000,1572133667186830000,2022-09-20 08:00:49 UTC,9/20/2022,8:00:49,1252799572893510000,tribunlombokcom,TribunLombok.com,0,0,0,https://twitter.com/TribunLombokcom/status/1572133667186839552,nikita mirzani meradang datanya disebar bjorka wanita akrab disapa nyai mengancam membongkar identitas sang hacker hacker bjorka bjorkanism viral nikitamirzani niki nikita nyai instagram telegram,,,,,,,,,,,,,,,,
1572141103171900000,1572141103171900000,2022-09-20 08:30:22 UTC,9/20/2022,8:30:22,1571865767926430000,muchlis_fadilah,m.muchlis fadilah,0,0,2,https://twitter.com/muchlis_fadilah/status/1572141103171903493,tunduk karena sopan hacker bjorka,,,,,,,,,,,,,,,,
1572149689818150000,1572149689818150000,2022-09-20 09:04:29 UTC,9/20/2022,9:04:29,1264702353678030000,intimeid,intime.ID,0,0,1,https://twitter.com/intimeID/status/1572149689818157057,kena sanksi uu pdp wajibkan pse lindungi data pribadi uupdp johnnygplate kominfo hacker bjorka keamanansiber,,,,,,,,,,,,,,,,
1572159880479530000,1572159880479530000,2022-09-20 09:44:59 UTC,9/20/2022,9:44:59,1563521965167540000,mallineid,Malline,0,0,0,https://twitter.com/mallineid/status/1572159880479539200,kamu bagaimana mengenai bjorka siapa dia mallineid bjorka hacker viral,,,,,,,,,,,,,,,,
1572174877418990000,1572174877418990000,2022-09-20 10:44:35 UTC,9/20/2022,10:44:35,1468997221605520000,pinterhukum,Pinter Hukum,0,0,0,https://twitter.com/pinterhukum/status/1572174877418999808,belakangan cukup marak terdengar nama seorang hacker bjorka kehadirannya jagat maya membuat publik terkejut lantaran bersangkutan membuat heboh membocorkan datadata diduga penting bjorka hacker keamanan hukum pinterhukum,,,,,,,,,,,,,,,,
1572182900669560000,1572182900669560000,2022-09-20 11:16:27 UTC,9/20/2022,11:16:27,149109780,cybersecdn,Cyber Security Daily News,0,3,3,https://twitter.com/CyberSecDN/status/1572182900669566976,hunt on for bjorka hacker who leaked over one billion indonesians data and taunted officials seccyber,,,,,,,,,,,,,,,,
1572223824791470000,1572223824791470000,2022-09-20 13:59:04 UTC,9/20/2022,13:59:04,1570161513360660000,a154f6,********,0,0,3,https://twitter.com/A154F6/status/1572223824791470083,for you bjorkabjorka hacker,,,,,,,,,,,,,,,,
1572224698058170000,1572224698058170000,2022-09-20 14:02:33 UTC,9/20/2022,14:02:33,1124517245722340000,wahananewsdotco,Wahana News Official,1,3,0,https://twitter.com/wahananewsdotco/status/1572224698058178566,geger serangan bjorka kemenkeu siap tambah anggaran bssn kemenkeu kementeriankeuangan hacker bjorka,,,,,,,,,,,,,,,,
1572230487619570000,1572230487619570000,2022-09-20 14:25:33 UTC,9/20/2022,14:25:33,1467102393330390000,rgd919,RGD919,0,0,2,https://twitter.com/rgd919/status/1572230487619571730,incar lokasi berkedok undangan grup bjorka hacking hacker,,,,,,,,,,,,,,,,
1572239510863480000,1572020240313360000,2022-09-20 15:01:24 UTC,9/20/2022,15:01:24,1570798222507150000,bjorkaxyz,bjorka 🔴,0,0,1,https://twitter.com/bjorkaxyz/status/1572239510863482882,bjorxanzm kindly excuse me for interrupting you a humble question from me if you are bjorka so who am i bjorkanism indonesia hacker,,,,,,,,,,,,,,,,
1572274293043780000,1572274293043780000,2022-09-20 17:19:37 UTC,9/20/2022,17:19:37,1568880106957080000,optimustbe,Optimus Prime,0,0,2,https://twitter.com/OpTimustBe/status/1572274293043785733,poling pilpres anda siapakah orang tepat menjadi presiden sertakan alasan dikolom komentar diperlukan bjorka pilpres bbmnaikrakyatrevolusi bbm trend sambo kamu hacker putricandrawathi tvone cnnindonesia rezaarap najwashihab,,,,,,,,,,,,,,,,
1572090821771650000,1572090821771650000,2022-09-20 05:10:34 UTC,9/20/2022,5:10:34,1240512036850630000,dewi56692290,Dewi,0,0,0,https://twitter.com/Dewi56692290/status/1572090821771657217,bjorka bjorkanism hacker,,,,,,,,,,,,,,,,
1572059835017100000,1572059835017100000,2022-09-20 03:07:26 UTC,9/20/2022,3:07:26,219527452,suaramerdeka,suaramerdeka.com,0,1,8,https://twitter.com/suaramerdeka/status/1572059835017105408,putra aji adhari peretas situs nasa disamakan bjorka jawaban dirinya putraajiadhari meretas nasa hacker bjorka penerbangan antarikas amerikaserikat program bugbounty saembara,,,,,,,,,,,,,,,,
1572191636003890000,1572018426033630000,2022-09-20 11:51:10 UTC,9/20/2022,11:51:10,1167434867799270000,kei_1710,🍜,1,0,2,https://twitter.com/kei_1710/status/1572191636003893255,soundofyogi laah kamu tahu meaning doxing saya tanya si ravine dr sisi mana doxing nya cocoklogi based on akun sosmed yang terpublikasi sendiri yang bersangkutan gak reveal data pribadi noh lihat si afi sampai alamat rumah aul saja spill bisa kena uu ite lhoooo,,,,,,,,,,,,,,,,
1572074753212690000,1572074753212690000,2022-09-20 04:06:43 UTC,9/20/2022,4:06:43,1252799572893510000,tribunlombokcom,TribunLombok.com,0,0,0,https://twitter.com/TribunLombokcom/status/1572074753212690435,pemuda madiun dijadikan tersangka polisi mah menceritakan detikdetik dirinya dihubungi hacker bjorka sedang dicari bjorka madiun hacker viral telegram polisi,,,,,,,,,,,,,,,,
1572075889860670000,1572075889860670000,2022-09-20 04:11:14 UTC,9/20/2022,4:11:14,961851659692400000,lampungpost_,Lampung Post (Official),0,0,0,https://twitter.com/lampungpost_/status/1572075889860673537,polri menetapkan muhammad agung hidayatullah mah tersangka kasus kebocoran data pemerintahan hacker peretas bjorka kebocorandata hacker lampungpost,,,,,,,,,,,,,,,,
1572090514849300000,1572090514849300000,2022-09-20 05:09:21 UTC,9/20/2022,5:09:21,1240512036850630000,dewi56692290,Dewi,0,0,0,https://twitter.com/Dewi56692290/status/1572090514849300482,bjorka hacker worldhacker,,,,,,,,,,,,,,,,
1572571359909110000,1572571359909110000,2022-09-21 13:00:03 UTC,9/21/2022,13:00:03,1469639919962250000,verinaryu,Veryna,0,0,0,https://twitter.com/verinaryu/status/1572571359909117962,ruu pdp disahkan hari puan maharani tidak lagi tangisan rakyat akibat pinjaman online doxing puan lindungi datapribadi,,,,,,,,,,,,,,,,
1572452327755510000,1572452327755510000,2022-09-21 05:07:04 UTC,9/21/2022,5:07:04,636278070,greypunch,Speedey,0,0,1,https://twitter.com/greypunch/status/1572452327755513858,bertanya dong bapakibu wartawan melanggar etik tidak sih kalau bikin artikelberita yang mengandung doxing data pribadi orang tanpa seijin yang bersangkutan pwidakuswara najwashihab kentarockerss persatuanwarta pokjawartawanri,,,,,,,,,,,,,,,,
1572440619045490000,1572440619045490000,2022-09-21 04:20:32 UTC,9/21/2022,4:20:32,1430118516192010000,kipaskipas_ofc,kipaskipas_ID,0,0,0,https://twitter.com/Kipaskipas_ofc/status/1572440619045490688,akhirnya uu perlindungan data pribadi disahkan dpr yang suka doxing yakin mau doxing orang terus kipasgeneration kipaskipasinaja perlindungandatapribadi dpr,,,,,,,,,,,,,,,,
1572410548972850000,1572410548972850000,2022-09-21 02:21:03 UTC,9/21/2022,2:21:03,1139033970530630000,arulpramudi,Arul Pramudi Utama,3,0,1,https://twitter.com/ArulPramudi/status/1572410548972851200,ruu perlindungan data pribadi sudah disahkan ati ati suka doxing twitter,,,,,,,,,,,,,,,,
1572571361456930000,1572571361456930000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1561608278148530000,miscentil,Risna Riana,0,0,1,https://twitter.com/miscentil/status/1572571361456930817,semenjak hadirnya ibu lebih kondusif gak tangisan pinjaman online or doxing fix sih puan lindungi datapribadi lebih safety bestie,,,,,,,,,,,,,,,,
1572571362320730000,1572571362320730000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1526470089012570000,irwanherbert,Irwan Herbert,0,0,0,https://twitter.com/IrwanHerbert/status/1572571362320736256,semoga perlindungan data pribadi warga melalui ruu pdp melindungi dari doxing meresahkan bestiee syukur lah puan lindungi datapribadi,,,,,,,,,,,,,,,,
1572571362626920000,1572571362626920000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1568715099455590000,melyndania,Melynda,0,0,0,https://twitter.com/Melyndania/status/1572571362626920448,demikian ada tangisan rakyat akibat pinjaman daring tidak minta doxing membuat meresahkan warga puan lindungi datapribadi,,,,,,,,,,,,,,,,
1572571363243690000,1572571363243690000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1568715170964290000,cythianaya,Cythia,0,0,0,https://twitter.com/Cythianaya/status/1572571363243696129,adanya ruu pdp ada tangisan rakyat akibat pinjaman daring tidak minta doxing membuat meresahkan warga puan lindungi datapribadi,,,,,,,,,,,,,,,,
1572571363944050000,1572571363944050000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1444951976500870000,gijokpoe,Gijokpoe,0,0,0,https://twitter.com/gijokpoe/status/1572571363944054785,semoga perlindungan data pribadi warga melalui ruu pdp melindungi dari doxing meresahkan puan lindungi datapribadi dukung keterampilan teknologi generasi muda,,,,,,,,,,,,,,,,
1572571361251230000,1572571361251230000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1519090137602600000,syabanimr,Mr.syabani,0,0,0,https://twitter.com/SyabaniMr/status/1572571361251233792,semoga adanya perlindungan data pribadi warga melalui ruu pdp melindungi dari doxing meresahkan lindungi rakyat puan lindungi datapribadi,,,,,,,,,,,,,,,,
1572571364292230000,1572571364292230000,2022-09-21 13:00:04 UTC,9/21/2022,13:00:04,1521347973585590000,sofiapangaribu1,Sofia Pangaribuan,0,0,0,https://twitter.com/SofiaPangaribu1/status/1572571364292235265,berdoa semoga perlindungan data pribadi warga melalui ruu pdp melindungi dari doxing meresahkan puan lindungi datapribadi,,,,,,,,,,,,,,,,
1572571366024350000,1572571366024350000,2022-09-21 13:00:05 UTC,9/21/2022,13:00:05,468990773,jackfrd_,Jackson,0,0,0,https://twitter.com/jackfrd_/status/1572571366024351744,good job bu puan lindungi datapribadi dong ada tangisan rakyat akibat pinjaman online doxing ini keren,,,,,,,,,,,,,,,,
1572571397213520000,1572571397213520000,2022-09-21 13:00:12 UTC,9/21/2022,13:00:12,1535783566332030000,kevinch0iie,Kevin Choi,0,0,0,https://twitter.com/KevinCh0iie/status/1572571397213528064,semoga perlindungan data pribadi warga melalui ruu pdp melindungi dari doxing meresahkan selama puan lindungi datapribadi,,,,,,,,,,,,,,,,
